asm_name,assembly_accession,domain,ftp_basename,ftp_path,organism_name,taxid,genetic_code
ASM142099v1,GCF_001420995.1,bacteria,GCF_001420995.1_ASM142099v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/420/995/GCF_001420995.1_ASM142099v1,Pseudonocardia sp. EC080619-01,1096856,11
ASM82865v1,GCF_000828655.1,bacteria,GCF_000828655.1_ASM82865v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/828/655/GCF_000828655.1_ASM82865v1,Thermotoga caldifontis AZM44c09,1408159,11
ASM139977v1,GCF_001399775.1,bacteria,GCF_001399775.1_ASM139977v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/399/775/GCF_001399775.1_ASM139977v1,Thermus aquaticus Y51MC23,498848,11
ASM82867v1,GCF_000828675.1,bacteria,GCF_000828675.1_ASM82867v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/828/675/GCF_000828675.1_ASM82867v1,Thermotoga profunda AZM34c06,1408160,11
ASM1256v1,GCF_000012565.1,bacteria,GCF_000012565.1_ASM1256v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/565/GCF_000012565.1_ASM1256v1,Ehrlichia canis str. Jake,269484,11
ASM21958v1,GCF_000219585.1,bacteria,GCF_000219585.1_ASM21958v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/585/GCF_000219585.1_ASM21958v1,Nitrosomonas sp. Is79A3,261292,11
ASM76455v1,GCF_000764555.1,bacteria,GCF_000764555.1_ASM76455v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/764/555/GCF_000764555.1_ASM76455v1,Francisella sp. FSC1006,1547445,11
ASM127489v1,GCF_001274895.1,bacteria,GCF_001274895.1_ASM127489v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/274/895/GCF_001274895.1_ASM127489v1,Corynebacterium lactis RW2-5,1408189,11
ASM21763v1,GCF_000217635.1,bacteria,GCF_000217635.1_ASM21763v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/217/635/GCF_000217635.1_ASM21763v1,Buchnera aphidicola (Cinara tujafilina),261317,11
ASM31747v1,GCF_000317475.1,bacteria,GCF_000317475.1_ASM31747v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/475/GCF_000317475.1_ASM31747v1,Oscillatoria nigro-viridis PCC 7112,179408,11
ASM76746v1,GCF_000767465.1,bacteria,GCF_000767465.1_ASM76746v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/767/465/GCF_000767465.1_ASM76746v1,Novosphingobium pentaromativorans US6-1,1088721,11
ASM96964v2,GCF_000969645.2,bacteria,GCF_000969645.2_ASM96964v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/645/GCF_000969645.2_ASM96964v2,Janthinobacterium sp. B9-8,1236179,11
ASM28415v1,GCF_000284155.1,bacteria,GCF_000284155.1_ASM28415v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/155/GCF_000284155.1_ASM28415v1,Rickettsia australis str. Cutlack,1105110,11
ASM28407v1,GCF_000284075.1,bacteria,GCF_000284075.1_ASM28407v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/075/GCF_000284075.1_ASM28407v1,Rickettsia rhipicephali str. 3-7-female6-CWPP,1105113,11
ASM6922v1,GCF_000069225.1,bacteria,GCF_000069225.1_ASM6922v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/069/225/GCF_000069225.1_ASM6922v1,Clavibacter michiganensis subsp. sepedonicus,31964,11
ASM195117v1,GCF_001951175.1,bacteria,GCF_001951175.1_ASM195117v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/951/175/GCF_001951175.1_ASM195117v1,Lactobacillus crustorum,392416,11
ASM17753v2,GCF_000177535.2,bacteria,GCF_000177535.2_ASM17753v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/177/535/GCF_000177535.2_ASM17753v2,Corynebacterium resistens DSM 45100,662755,11
ASM47330v1,GCF_000473305.1,bacteria,GCF_000473305.1_ASM47330v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/473/305/GCF_000473305.1_ASM47330v1,Bacteroidales bacterium CF,1400053,11
ASM1994v1,GCF_000019945.1,bacteria,GCF_000019945.1_ASM1994v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/945/GCF_000019945.1_ASM1994v1,Methylobacterium populi BJ001,441620,11
ASM194180v1,GCF_001941805.1,bacteria,GCF_001941805.1_ASM194180v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/941/805/GCF_001941805.1_ASM194180v1,Acinetobacter junii,40215,11
ASM102754v1,GCF_001027545.1,bacteria,GCF_001027545.1_ASM102754v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/545/GCF_001027545.1_ASM102754v1,Endomicrobium proavitum,1408281,11
ASM1948v1,GCF_000019485.1,bacteria,GCF_000019485.1_ASM1948v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/485/GCF_000019485.1_ASM1948v1,Synechococcus sp. PCC 7002,32049,11
ASM6350v1,GCF_000063505.1,bacteria,GCF_000063505.1_ASM6350v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/063/505/GCF_000063505.1_ASM6350v1,Synechococcus sp. WH 7803,32051,11
ASM1952v1,GCF_000019525.1,bacteria,GCF_000019525.1_ASM1952v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/525/GCF_000019525.1_ASM1952v1,Shewanella woodyi ATCC 51908,392500,11
ASM1676v1,GCF_000016765.1,bacteria,GCF_000016765.1_ASM1676v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/765/GCF_000016765.1_ASM1676v1,Sphingomonas wittichii RW1,392499,11
ASM1042v1,GCF_000010425.1,bacteria,GCF_000010425.1_ASM1042v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/425/GCF_000010425.1_ASM1042v1,Bifidobacterium adolescentis ATCC 15703,367928,11
ASM34763v1,GCF_000347635.1,bacteria,GCF_000347635.1_ASM34763v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/347/635/GCF_000347635.1_ASM34763v1,Paraglaciecola psychrophila 170,1129794,11
ASM102108v1,GCF_001021085.1,bacteria,GCF_001021085.1_ASM102108v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/021/085/GCF_001021085.1_ASM102108v1,Candidatus Liberibacter africanus PTSAPSY,1277257,11
ASM33440v1,GCF_000334405.1,bacteria,GCF_000334405.1_ASM33440v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/334/405/GCF_000334405.1_ASM33440v1,Blattabacterium sp. (Blatta orientalis) str. Tarazona,1072467,11
ASM802v1,GCF_000008025.1,bacteria,GCF_000008025.1_ASM802v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/025/GCF_000008025.1_ASM802v1,Wolbachia endosymbiont of Drosophila melanogaster,163164,11
ASM2560v1,GCF_000025605.1,bacteria,GCF_000025605.1_ASM2560v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/605/GCF_000025605.1_ASM2560v1,Thermocrinis albus DSM 14484,638303,11
ASM171472v1,GCF_001714725.1,bacteria,GCF_001714725.1_ASM171472v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/714/725/GCF_001714725.1_ASM171472v1,Acidovorax sp. RAC01,1842533,11
ASM171343v1,GCF_001713435.1,bacteria,GCF_001713435.1_ASM171343v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/713/435/GCF_001713435.1_ASM171343v1,Blastomonas sp. RAC04,1842535,11
ASM21889v1,GCF_000218895.1,bacteria,GCF_000218895.1_ASM21889v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/218/895/GCF_000218895.1_ASM21889v1,Runella slithyformis DSM 19594,761193,11
ASM171337v1,GCF_001713375.1,bacteria,GCF_001713375.1_ASM171337v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/713/375/GCF_001713375.1_ASM171337v1,Hydrogenophaga sp. RAC07,1842537,11
ASM49550v1,GCF_000495505.1,bacteria,GCF_000495505.1_ASM49550v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/495/505/GCF_000495505.1_ASM49550v1,Campylobacter fetus subsp. testudinum 03-427,1244528,11
ASM73641v1,GCF_000736415.1,bacteria,GCF_000736415.1_ASM73641v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/736/415/GCF_000736415.1_ASM73641v1,Campylobacter iguaniorum,1244531,11
ASM1674v1,GCF_000016745.1,bacteria,GCF_000016745.1_ASM1674v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/745/GCF_000016745.1_ASM1674v1,Geobacter uraniireducens Rf4,351605,11
ASM1502v1,GCF_000015025.1,bacteria,GCF_000015025.1_ASM1502v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/025/GCF_000015025.1_ASM1502v1,Acidothermus cellulolyticus 11B,351607,11
ASM25511v3,GCF_000255115.2,bacteria,GCF_000255115.2_ASM25511v3,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/115/GCF_000255115.2_ASM25511v3,Desulfosporosinus acidiphilus SJ4,646529,11
ASM2372v1,GCF_000023725.1,bacteria,GCF_000023725.1_ASM2372v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/725/GCF_000023725.1_ASM2372v1,Flavobacteriaceae bacterium 3519-10,531844,11
ASM73937v1,GCF_000739375.1,bacteria,GCF_000739375.1_ASM73937v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/739/375/GCF_000739375.1_ASM73937v1,Comamonas testosteroni TK102,1392005,11
ASM1654v1,GCF_000016545.1,bacteria,GCF_000016545.1_ASM1654v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/545/GCF_000016545.1_ASM1654v1,Caldicellulosiruptor saccharolyticus DSM 8903,351627,11
ASM158621v1,GCF_001586215.1,bacteria,GCF_001586215.1_ASM158621v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/586/215/GCF_001586215.1_ASM158621v1,Corynebacterium simulans,146827,11
ASM81618v1,GCF_000816185.1,bacteria,GCF_000816185.1_ASM81618v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/816/185/GCF_000816185.1_ASM81618v1,Campylobacter insulaenigrae NCTC 12927,1031564,11
ASM1878v1,GCF_000018785.1,bacteria,GCF_000018785.1_ASM1878v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/785/GCF_000018785.1_ASM1878v1,Acholeplasma laidlawii PG-8A,441768,11
ASM21972v1,GCF_000219725.1,bacteria,GCF_000219725.1_ASM21972v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/725/GCF_000219725.1_ASM21972v1,Treponema caldarium DSM 7334,744872,11
ASM28431v1,GCF_000284315.1,bacteria,GCF_000284315.1_ASM28431v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/315/GCF_000284315.1_ASM28431v1,Leptospirillum ferrooxidans C2-3,1162668,11
ASM1476v1,GCF_000014765.1,bacteria,GCF_000014765.1_ASM1476v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/765/GCF_000014765.1_ASM1476v1,Nitrosomonas eutropha C91,335283,11
ASM47324v1,GCF_000473245.1,bacteria,GCF_000473245.1_ASM47324v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/473/245/GCF_000473245.1_ASM47324v1,Bacillus infantis NRRL B-14911,1367477,11
ASM96819v1,GCF_000968195.1,bacteria,GCF_000968195.1_ASM96819v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/968/195/GCF_000968195.1_ASM96819v1,Xenorhabdus doucetiae,351671,11
ASM1564v1,GCF_000015645.1,bacteria,GCF_000015645.1_ASM1564v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/645/GCF_000015645.1_ASM1564v1,Prochlorococcus marinus str. AS9601,146891,11
ASM1340v1,GCF_000013405.1,bacteria,GCF_000013405.1_ASM1340v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/405/GCF_000013405.1_ASM1340v1,Syntrophus aciditrophicus SB,56780,11
ASM55078v1,GCF_000550785.1,bacteria,GCF_000550785.1_ASM55078v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/550/785/GCF_000550785.1_ASM55078v1,Corynebacterium casei LMG S-19264,1285583,11
ASM1008v1,GCF_000010085.1,bacteria,GCF_000010085.1_ASM1008v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/085/GCF_000010085.1_ASM1008v1,Sodalis glossinidius str. 'morsitans',343509,11
ASM1414v1,GCF_000014145.1,bacteria,GCF_000014145.1_ASM1414v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/145/GCF_000014145.1_ASM1414v1,Cytophaga hutchinsonii ATCC 33406,269798,11
ASM1292v1,GCF_000012925.1,bacteria,GCF_000012925.1_ASM1292v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/925/GCF_000012925.1_ASM1292v1,Geobacter metallireducens GS-15,269799,11
ASM1240v1,GCF_000012405.1,bacteria,GCF_000012405.1_ASM1240v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/405/GCF_000012405.1_ASM1240v1,Thermobifida fusca YX,269800,11
ASM166004v1,GCF_001660045.1,bacteria,GCF_001660045.1_ASM166004v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/045/GCF_001660045.1_ASM166004v1,Streptomyces parvulus,146923,11
ASM1058v1,GCF_000010585.1,bacteria,GCF_000010585.1_ASM1058v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/585/GCF_000010585.1_ASM1058v1,Macrococcus caseolyticus JCSC5402,458233,11
ASM20965v1,GCF_000209655.1,bacteria,GCF_000209655.1_ASM20965v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/209/655/GCF_000209655.1_ASM20965v1,Pusillimonas sp. T7-7,1007105,11
ASM29909v1,GCF_000299095.1,bacteria,GCF_000299095.1_ASM29909v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/095/GCF_000299095.1_ASM29909v1,alpha proteobacterium HIMB5,859653,11
ASM18598v2,GCF_000185985.2,bacteria,GCF_000185985.2_ASM18598v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/185/985/GCF_000185985.2_ASM18598v2,Candidatus Blochmannia vafer str. BVAF,859654,11
ASM2408v1,GCF_000024085.1,bacteria,GCF_000024085.1_ASM2408v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/085/GCF_000024085.1_ASM2408v1,Kangiella koreensis DSM 16069,523791,11
ASM2390v1,GCF_000023905.1,bacteria,GCF_000023905.1_ASM2390v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/905/GCF_000023905.1_ASM2390v1,Leptotrichia buccalis C-1013-b,523794,11
ASM170556v1,GCF_001705565.1,bacteria,GCF_001705565.1_ASM170556v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/705/565/GCF_001705565.1_ASM170556v1,Xanthomonas fragariae,48664,11
ASM29911v1,GCF_000299115.1,bacteria,GCF_000299115.1_ASM29911v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/115/GCF_000299115.1_ASM29911v1,alpha proteobacterium HIMB59,744985,11
ASM9306v1,GCF_000093065.1,bacteria,GCF_000093065.1_ASM9306v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/093/065/GCF_000093065.1_ASM9306v1,Candidatus Riesia pediculicola USDA,515618,11
ASM2060v1,GCF_000020605.1,bacteria,GCF_000020605.1_ASM2060v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/605/GCF_000020605.1_ASM2060v1,[Eubacterium rectale] ATCC 33656,515619,11
ASM14618v1,GCF_000146185.1,bacteria,GCF_000146185.1_ASM14618v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/185/GCF_000146185.1_ASM14618v1,[Eubacterium] eligens ATCC 27750,515620,11
ASM126201v1,GCF_001262015.1,bacteria,GCF_001262015.1_ASM126201v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/262/015/GCF_001262015.1_ASM126201v1,Prevotella fusca JCM 17724,1236517,11
ASM14503v1,GCF_000145035.1,bacteria,GCF_000145035.1_ASM14503v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/145/035/GCF_000145035.1_ASM14503v1,Butyrivibrio proteoclasticus B316,515622,11
Mucivorans_M3_Nelson-Bomar-Fixed,GCF_000723505.1,bacteria,GCF_000723505.1_Mucivorans_M3_Nelson-Bomar-Fixed,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/723/505/GCF_000723505.1_Mucivorans_M3_Nelson-Bomar-Fixed,Mucinivorans hirudinis,1433126,11
ASM81482v1,GCF_000814825.1,bacteria,GCF_000814825.1_ASM81482v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/814/825/GCF_000814825.1_ASM81482v1,Coriobacteriaceae bacterium 68-1-3,1531429,11
ASM74394v1,GCF_000743945.1,bacteria,GCF_000743945.1_ASM74394v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/743/945/GCF_000743945.1_ASM74394v1,Basilea psittacipulmonis DSM 24701,1072685,11
ASM19059v1,GCF_000190595.1,bacteria,GCF_000190595.1_ASM19059v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/190/595/GCF_000190595.1_ASM19059v1,Cellulophaga lytica DSM 7489,867900,11
ASM26546v1,GCF_000265465.1,bacteria,GCF_000265465.1_ASM26546v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/265/465/GCF_000265465.1_ASM26546v1,Ornithobacterium rhinotracheale DSM 15997,867902,11
ASM164395v1,GCF_001643955.1,bacteria,GCF_001643955.1_ASM164395v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/643/955/GCF_001643955.1_ASM164395v1,Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260,1031746,11
ASM96805v1,GCF_000968055.1,bacteria,GCF_000968055.1_ASM96805v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/968/055/GCF_000968055.1_ASM96805v1,Acholeplasma palmae J233,1318466,11
ASM1130v1,GCF_000011305.1,bacteria,GCF_000011305.1_ASM1130v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/305/GCF_000011305.1_ASM1130v1,Corynebacterium efficiens YS-314,196164,11
ASM31763v1,GCF_000317635.1,bacteria,GCF_000317635.1_ASM31763v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/635/GCF_000317635.1_ASM31763v1,Halothece sp. PCC 7418,65093,11
ASM1526v1,GCF_000015265.1,bacteria,GCF_000015265.1_ASM1526v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/265/GCF_000015265.1_ASM1526v1,Nocardioides sp. JS614,196162,11
ASM49659v1,GCF_000496595.1,bacteria,GCF_000496595.1_ASM49659v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/496/595/GCF_000496595.1_ASM49659v1,Candidatus Liberibacter americanus str. Sao Paulo,1261131,11
ASM97276v1,GCF_000972765.1,bacteria,GCF_000972765.1_ASM97276v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/972/765/GCF_000972765.1_ASM97276v1,Verrucomicrobia bacterium IMCC26134,1637999,11
ASM18443v1,GCF_000184435.1,bacteria,GCF_000184435.1_ASM18443v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/184/435/GCF_000184435.1_ASM18443v1,Mycobacterium gilvum Spyr1,278137,11
ASM188032v1,GCF_001880325.1,bacteria,GCF_001880325.1_ASM188032v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/880/325/GCF_001880325.1_ASM188032v1,Thermus brockianus,56956,11
ASM2290v1,GCF_000022905.1,bacteria,GCF_000022905.1_ASM2290v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/905/GCF_000022905.1_ASM2290v1,Corynebacterium aurimucosum ATCC 700975,548476,11
ASM19653v1,GCF_000196535.1,bacteria,GCF_000196535.1_ASM19653v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/535/GCF_000196535.1_ASM19653v1,Mobiluncus curtisii ATCC 43063,548479,11
ASM9226v1,GCF_000092265.1,bacteria,GCF_000092265.1_ASM9226v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/265/GCF_000092265.1_ASM9226v1,Moraxella catarrhalis BBH18,1236608,11
ASM14527v1,GCF_000145275.1,bacteria,GCF_000145275.1_ASM14527v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/145/275/GCF_000145275.1_ASM14527v1,Clostridium cellulovorans 743B,573061,11
ASM24233v3,GCF_000242335.1,bacteria,GCF_000242335.1_ASM24233v3,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/335/GCF_000242335.1_ASM24233v3,Prevotella dentalis DSM 3688,908937,11
ASM17521v2,GCF_000175215.2,bacteria,GCF_000175215.2_ASM17521v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/175/215/GCF_000175215.2_ASM17521v2,Asticcacaulis excentricus CB 48,573065,11
ASM17991v2,GCF_000179915.2,bacteria,GCF_000179915.2_ASM17991v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/179/915/GCF_000179915.2_ASM17991v2,Terriglobus saanensis SP1PR4,401053,11
ASM1544v1,GCF_000015445.1,bacteria,GCF_000015445.1_ASM1544v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/445/GCF_000015445.1_ASM1544v1,Bartonella bacilliformis KC583,360095,11
ASM2610v1,GCF_000026105.1,bacteria,GCF_000026105.1_ASM2610v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/105/GCF_000026105.1_ASM2610v1,Pseudomonas entomophila L48,384676,11
ASM127453v1,GCF_001274535.1,bacteria,GCF_001274535.1_ASM127453v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/274/535/GCF_001274535.1_ASM127453v1,Leptotrichia sp. oral taxon 212,712357,11
ASM1746v2,GCF_000017465.2,bacteria,GCF_000017465.2_ASM1746v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/465/GCF_000017465.2_ASM1746v2,Campylobacter curvus 525.92,360105,11
ASM23708v1,GCF_000237085.1,bacteria,GCF_000237085.1_ASM23708v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/085/GCF_000237085.1_ASM23708v1,[Clostridium] clariflavum DSM 19732,720554,11
ASM1758v1,GCF_000017585.1,bacteria,GCF_000017585.1_ASM1758v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/585/GCF_000017585.1_ASM1758v1,Campylobacter hominis ATCC BAA-381,360107,11
ASM164817v1,GCF_001648175.1,bacteria,GCF_001648175.1_ASM164817v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/648/175/GCF_001648175.1_ASM164817v1,Halotalea alkalilenta,376489,11
ASM1472v1,GCF_000014725.1,bacteria,GCF_000014725.1_ASM1472v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/725/GCF_000014725.1_ASM1472v1,Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,335541,11
ASM1450v1,GCF_000014505.1,bacteria,GCF_000014505.1_ASM1450v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/505/GCF_000014505.1_ASM1450v1,Pediococcus pentosaceus ATCC 25745,278197,11
ASM1496v1,GCF_000014965.1,bacteria,GCF_000014965.1_ASM1496v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/965/GCF_000014965.1_ASM1496v1,Syntrophobacter fumaroxidans MPOB,335543,11
ASM29923v1,GCF_000299235.1,bacteria,GCF_000299235.1_ASM29923v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/235/GCF_000299235.1_ASM29923v1,Leptospirillum ferriphilum ML-04,1048260,11
ASM762v1,GCF_000007625.1,bacteria,GCF_000007625.1_ASM762v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/625/GCF_000007625.1_ASM762v1,Clostridium tetani E88,212717,11
ASM17811v2,GCF_000178115.2,bacteria,GCF_000178115.2_ASM17811v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/178/115/GCF_000178115.2_ASM17811v2,Ethanoligenens harbinense YUAN-3,663278,11
ASM2154v1,GCF_000021545.1,bacteria,GCF_000021545.1_ASM2154v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/545/GCF_000021545.1_ASM2154v1,Sulfurihydrogenibium azorense Az-Fu1,204536,11
ASM1248v1,GCF_000012485.1,bacteria,GCF_000012485.1_ASM1248v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/485/GCF_000012485.1_ASM1248v1,Chlorobium luteolum DSM 273,319225,11
ASM32856v1,GCF_000328565.1,bacteria,GCF_000328565.1_ASM32856v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/328/565/GCF_000328565.1_ASM32856v1,Mycobacterium sp. JS623,212767,11
ASM44499v1,GCF_000444995.1,bacteria,GCF_000444995.1_ASM44499v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/444/995/GCF_000444995.1_ASM44499v1,Paracoccus aminophilus JCM 7686,1367847,11
ASM82883v1,GCF_000828835.1,bacteria,GCF_000828835.1_ASM82883v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/828/835/GCF_000828835.1_ASM82883v1,Thioploca ingrica,40754,11
ASM25301v1,GCF_000253015.1,bacteria,GCF_000253015.1_ASM25301v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/253/015/GCF_000253015.1_ASM25301v1,Bartonella clarridgeiae 73,696125,11
ASM34984v1,GCF_000349845.1,bacteria,GCF_000349845.1_ASM34984v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/349/845/GCF_000349845.1_ASM34984v1,Pseudomonas denitrificans ATCC 13867,1294143,11
ASM21935v1,GCF_000219355.1,bacteria,GCF_000219355.1_ASM21935v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/355/GCF_000219355.1_ASM21935v1,Candidatus Midichloria mitochondrii IricVA,696127,11
ASM128140v1,GCF_001281405.1,bacteria,GCF_001281405.1_ASM128140v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/405/GCF_001281405.1_ASM128140v1,Bartonella ancashensis,1318743,11
