# assembly_accession,asm_name,domain,ftp_basename,ftp_path,organism_name,taxid,genetic_code
GCF_002056725.1,ASM205672v1,bacteria,GCF_002056725.1_ASM205672v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/056/725/GCF_002056725.1_ASM205672v1,Comamonas kerstersii,225992,11
GCF_000376585.1,ASM37658v1,bacteria,GCF_000376585.1_ASM37658v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/376/585/GCF_000376585.1_ASM37658v1,Wolbachia endosymbiont of Drosophila simulans wNo,1236908,11
GCF_000192745.1,ASM19274v1,bacteria,GCF_000192745.1_ASM19274v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/192/745/GCF_000192745.1_ASM19274v1,Polymorphum gilvum SL003B-26A1,991905,11
GCF_000154785.2,ASM15478v2,bacteria,GCF_000154785.2_ASM15478v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/154/785/GCF_000154785.2_ASM15478v2,Roseobacter litoralis Och 149,391595,11
GCF_000009845.1,ASM984v1,bacteria,GCF_000009845.1_ASM984v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/845/GCF_000009845.1_ASM984v1,Onion yellows phytoplasma OY-M,262768,11
GCF_000484505.1,ASM48450v1,bacteria,GCF_000484505.1_ASM48450v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/484/505/GCF_000484505.1_ASM48450v1,Clostridium autoethanogenum DSM 10061,1341692,11
GCF_000014185.1,ASM1418v1,bacteria,GCF_000014185.1_ASM1418v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/185/GCF_000014185.1_ASM1418v1,Rubrobacter xylanophilus DSM 9941,266117,11
GCF_000565195.1,ASM56519v1,bacteria,GCF_000565195.1_ASM56519v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/565/195/GCF_000565195.1_ASM56519v1,Spiroplasma mirum ATCC 29335,838561,4
GCF_000600005.1,ASM60000v1,bacteria,GCF_000600005.1_ASM60000v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/600/005/GCF_000600005.1_ASM60000v1,Snodgrassella alvi wkB2,1196094,11
GCF_000024005.1,ASM2400v1,bacteria,GCF_000024005.1_ASM2400v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/005/GCF_000024005.1_ASM2400v1,Chitinophaga pinensis DSM 2588,485918,11
GCF_000284295.1,ASM28429v1,bacteria,GCF_000284295.1_ASM28429v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/295/GCF_000284295.1_ASM28429v1,Actinoplanes missouriensis 431,512565,11
GCF_000014785.1,ASM1478v1,bacteria,GCF_000014785.1_ASM1478v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/785/GCF_000014785.1_ASM1478v1,Alkalilimnicola ehrlichii MLHE-1,187272,11
GCF_000706685.1,ASM70668v1,bacteria,GCF_000706685.1_ASM70668v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/706/685/GCF_000706685.1_ASM70668v1,Staphylococcus xylosus,1288,11
GCF_000024285.1,ASM2428v1,bacteria,GCF_000024285.1_ASM2428v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/285/GCF_000024285.1_ASM2428v1,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446,521098,11
GCF_000017545.1,ASM1754v1,bacteria,GCF_000017545.1_ASM1754v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/545/GCF_000017545.1_ASM1754v1,Fervidobacterium nodosum Rt17-B1,381764,11
GCF_001307805.1,ASM130780v2,bacteria,GCF_001307805.1_ASM130780v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/307/805/GCF_001307805.1_ASM130780v2,Lentibacillus amyloliquefaciens,1472767,11
GCF_000785495.1,ASM78549v1,bacteria,GCF_000785495.1_ASM78549v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/785/495/GCF_000785495.1_ASM78549v1,Pimelobacter simplex,2045,11
GCF_000157895.3,ASM15789v2,bacteria,GCF_000157895.3_ASM15789v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/157/895/GCF_000157895.3_ASM15789v2,Mycobacterium kansasii ATCC 12478,557599,11
GCF_002005165.1,ASM200516v1,bacteria,GCF_002005165.1_ASM200516v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/005/165/GCF_002005165.1_ASM200516v1,Novibacillus thermophilus,1471761,11
GCF_000152825.2,ASM15282v2,bacteria,GCF_000152825.2_ASM15282v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/152/825/GCF_000152825.2_ASM15282v2,Parvularcula bermudensis HTCC2503,314260,11
GCF_001642085.1,ASM164208v1,bacteria,GCF_001642085.1_ASM164208v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/642/085/GCF_001642085.1_ASM164208v1,Streptococcus pantholopis,1811193,11
GCF_000092785.1,ASM9278v1,bacteria,GCF_000092785.1_ASM9278v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/785/GCF_000092785.1_ASM9278v1,Waddlia chondrophila WSU 86-1044,716544,11
GCF_000418365.1,ASM41836v1,bacteria,GCF_000418365.1_ASM41836v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/365/GCF_000418365.1_ASM41836v1,Corynebacterium terpenotabidum Y-11,1200352,11
GCF_000017465.2,ASM1746v2,bacteria,GCF_000017465.2_ASM1746v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/465/GCF_000017465.2_ASM1746v2,Campylobacter curvus 525.92,360105,11
GCF_000237995.1,ASM23799v2,bacteria,GCF_000237995.1_ASM23799v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/995/GCF_000237995.1_ASM23799v2,Pediococcus claussenii ATCC BAA-344,701521,11
GCF_002162375.1,ASM216237v1,bacteria,GCF_002162375.1_ASM216237v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/162/375/GCF_002162375.1_ASM216237v1,Oleiphilus messinensis,141451,11
GCF_000024565.1,ASM2456v1,bacteria,GCF_000024565.1_ASM2456v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/565/GCF_000024565.1_ASM2456v1,Streptobacillus moniliformis DSM 12112,519441,11
GCF_001482385.1,ASM148238v1,bacteria,GCF_001482385.1_ASM148238v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/482/385/GCF_001482385.1_ASM148238v1,Pseudoalteromonas rubra,43658,11
GCF_000215085.1,ASM21508v1,bacteria,GCF_000215085.1_ASM21508v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/215/085/GCF_000215085.1_ASM21508v1,Desulfotomaculum ruminis DSM 2154,696281,11
GCF_000178955.2,ASM17895v2,bacteria,GCF_000178955.2_ASM17895v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/178/955/GCF_000178955.2_ASM17895v2,Granulicella mallensis MP5ACTX8,682795,11
GCF_000019845.1,ASM1984v1,bacteria,GCF_000019845.1_ASM1984v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/845/GCF_000019845.1_ASM1984v1,Beijerinckia indica subsp. indica ATCC 9039,395963,11
GCF_000016905.1,ASM1690v1,bacteria,GCF_000016905.1_ASM1690v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/905/GCF_000016905.1_ASM1690v1,Thermosipho melanesiensis BI429,391009,11
GCF_001953055.1,ASM195305v1,bacteria,GCF_001953055.1_ASM195305v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/953/055/GCF_001953055.1_ASM195305v1,Nitratireductor basaltis,472175,11
GCF_000196175.1,ASM19617v1,bacteria,GCF_000196175.1_ASM19617v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/175/GCF_000196175.1_ASM19617v1,Bdellovibrio bacteriovorus HD100,264462,11
GCF_001922385.1,ASM192238v1,bacteria,GCF_001922385.1_ASM192238v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/922/385/GCF_001922385.1_ASM192238v1,Sphingomonas koreensis,93064,11
GCF_000210915.2,ASM21091v2,bacteria,GCF_000210915.2_ASM21091v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/915/GCF_000210915.2_ASM21091v2,Halobacteriovorax marinus SJ,862908,11
GCF_001553195.1,ASM155319v1,bacteria,GCF_001553195.1_ASM155319v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/553/195/GCF_001553195.1_ASM155319v1,Mycoplasma canis PG 14,1117644,4
GCF_000024865.1,ASM2486v1,bacteria,GCF_000024865.1_ASM2486v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/865/GCF_000024865.1_ASM2486v1,Streptosporangium roseum DSM 43021,479432,11
GCF_000723465.1,Rb803,bacteria,GCF_000723465.1_Rb803,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/723/465/GCF_000723465.1_Rb803,Ruminococcus bicirculans,1160721,11
GCF_000818035.1,ASM81803v1,bacteria,GCF_000818035.1_ASM81803v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/818/035/GCF_000818035.1_ASM81803v1,Neisseria elongata subsp. glycolytica ATCC 29315,546263,11
GCF_000010665.1,ASM1066v1,bacteria,GCF_000010665.1_ASM1066v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/665/GCF_000010665.1_ASM1066v1,Desulfovibrio magneticus RS-1,573370,11
GCF_001611975.1,ASM161197v1,bacteria,GCF_001611975.1_ASM161197v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/611/975/GCF_001611975.1_ASM161197v1,Haematospirillum jordaniae,1549855,11
GCF_000024785.1,ASM2478v1,bacteria,GCF_000024785.1_ASM2478v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/785/GCF_000024785.1_ASM2478v1,Gordonia bronchialis DSM 43247,526226,11
GCF_000512895.1,ASM51289v1,bacteria,GCF_000512895.1_ASM51289v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/895/GCF_000512895.1_ASM51289v1,Dehalobacter restrictus DSM 9455,871738,11
GCF_000019945.1,ASM1994v1,bacteria,GCF_000019945.1_ASM1994v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/945/GCF_000019945.1_ASM1994v1,Methylobacterium populi BJ001,441620,11
GCF_000092585.1,ASM9258v1,bacteria,GCF_000092585.1_ASM9258v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/585/GCF_000092585.1_ASM9258v1,Mycoplasma gallisepticum str. R(low),710127,4
GCF_001678945.1,ASM167894v1,bacteria,GCF_001678945.1_ASM167894v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/678/945/GCF_001678945.1_ASM167894v1,Phaeobacter gallaeciensis,60890,11
GCF_001553565.1,ASM155356v1,bacteria,GCF_001553565.1_ASM155356v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/553/565/GCF_001553565.1_ASM155356v1,Actinomyces radicidentis,111015,11
GCF_001262715.1,ASM126271v1,bacteria,GCF_001262715.1_ASM126271v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/262/715/GCF_001262715.1_ASM126271v1,Spiroplasma turonicum,216946,4
GCF_000940845.1,ASM94084v1,bacteria,GCF_000940845.1_ASM94084v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/940/845/GCF_000940845.1_ASM94084v1,Propionibacterium freudenreichii subsp. freudenreichii,66712,11
GCF_000024125.1,ASM2412v1,bacteria,GCF_000024125.1_ASM2412v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/125/GCF_000024125.1_ASM2412v1,Robiginitalea biformata HTCC2501,313596,11
GCF_000242595.2,ASM24259v3,bacteria,GCF_000242595.2_ASM24259v3,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/595/GCF_000242595.2_ASM24259v3,Spirochaeta africana DSM 8902,889378,11
GCF_000015725.1,ASM1572v1,bacteria,GCF_000015725.1_ASM1572v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/725/GCF_000015725.1_ASM1572v1,Methylibium petroleiphilum PM1,420662,11
GCF_000348785.1,ASM34878v1,bacteria,GCF_000348785.1_ASM34878v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/348/785/GCF_000348785.1_ASM34878v1,Ilumatobacter coccineus YM16-304,1313172,11
GCF_000021385.1,ASM2138v1,bacteria,GCF_000021385.1_ASM2138v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/385/GCF_000021385.1_ASM2138v1,Desulfovibrio vulgaris str. 'Miyazaki F',883,11
GCF_000772105.1,ASM77210v1,bacteria,GCF_000772105.1_ASM77210v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/772/105/GCF_000772105.1_ASM77210v1,Vibrio tubiashii ATCC 19109,1051646,11
GCF_000270245.1,ASM27024v1,bacteria,GCF_000270245.1_ASM27024v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/270/245/GCF_000270245.1_ASM27024v1,Microlunatus phosphovorus NM-1,1032480,11
GCF_000816845.1,ASM81684v1,bacteria,GCF_000816845.1_ASM81684v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/816/845/GCF_000816845.1_ASM81684v1,Rhizobium gallicum bv. gallicum R602,1418105,11
GCF_000217815.1,ASM21781v1,bacteria,GCF_000217815.1_ASM21781v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/217/815/GCF_000217815.1_ASM21781v1,Pseudothermotoga thermarum DSM 5069,688269,11
GCF_000012465.1,ASM1246v1,bacteria,GCF_000012465.1_ASM1246v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/465/GCF_000012465.1_ASM1246v1,Prochlorococcus marinus str. NATL2A,59920,11
GCF_000011305.1,ASM1130v1,bacteria,GCF_000011305.1_ASM1130v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/305/GCF_000011305.1_ASM1130v1,Corynebacterium efficiens YS-314,196164,11
GCF_000226315.1,ASM22631v1,bacteria,GCF_000226315.1_ASM22631v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/315/GCF_000226315.1_ASM22631v1,Micavibrio aeruginosavorus ARL-13,856793,11
GCF_001688625.2,ASM168862v2,bacteria,GCF_001688625.2_ASM168862v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/688/625/GCF_001688625.2_ASM168862v2,Flavonifractor plautii,292800,11
GCF_000196855.1,ASM19685v1,bacteria,GCF_000196855.1_ASM19685v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/855/GCF_000196855.1_ASM19685v1,Leuconostoc gelidum subsp. gasicomitatum LMG 18811,762550,11
GCF_000024925.1,ASM2492v1,bacteria,GCF_000024925.1_ASM2492v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/925/GCF_000024925.1_ASM2492v1,Sanguibacter keddieii DSM 10542,446469,11
GCF_000012605.1,ASM1260v1,bacteria,GCF_000012605.1_ASM1260v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/605/GCF_000012605.1_ASM1260v1,Hydrogenovibrio crunogenus XCL-2,317025,11
GCF_000017645.1,ASM1764v1,bacteria,GCF_000017645.1_ASM1764v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/645/GCF_000017645.1_ASM1764v1,Xanthobacter autotrophicus Py2,78245,11
GCF_000281175.1,ASM28117v1,bacteria,GCF_000281175.1_ASM28117v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/281/175/GCF_000281175.1_ASM28117v1,Caldilinea aerophila DSM 14535 = NBRC 104270,926550,11
GCF_000831005.1,ASM83100v1,bacteria,GCF_000831005.1_ASM83100v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/831/005/GCF_000831005.1_ASM83100v1,Marinobacter salarius,1420917,11
GCF_000279145.1,ASM27914v1,bacteria,GCF_000279145.1_ASM27914v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/279/145/GCF_000279145.1_ASM27914v1,Melioribacter roseus P3M-2,1191523,11
GCF_000178835.2,ASM17883v2,bacteria,GCF_000178835.2_ASM17883v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/178/835/GCF_000178835.2_ASM17883v2,Clostridium lentocellum DSM 5427,642492,11
GCF_000020505.1,ASM2050v1,bacteria,GCF_000020505.1_ASM2050v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/505/GCF_000020505.1_ASM2050v1,Chlorobaculum parvum NCIB 8327,517417,11
GCF_001983935.1,ASM198393v1,bacteria,GCF_001983935.1_ASM198393v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/983/935/GCF_001983935.1_ASM198393v1,Fuerstia marisgermanicae,1891926,11
GCF_001936255.1,ASM193625v1,bacteria,GCF_001936255.1_ASM193625v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/936/255/GCF_001936255.1_ASM193625v1,Borrelia anserina Es,1365188,11
GCF_000196295.1,ASM19629v1,bacteria,GCF_000196295.1_ASM19629v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/295/GCF_000196295.1_ASM19629v1,Neisseria lactamica 020-06,489653,11
GCF_001483865.1,ASM148386v1,bacteria,GCF_001483865.1_ASM148386v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/483/865/GCF_001483865.1_ASM148386v1,Roseateles depolymerans,76731,11
GCF_000012685.1,ASM1268v1,bacteria,GCF_000012685.1_ASM1268v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/685/GCF_000012685.1_ASM1268v1,Myxococcus xanthus DK 1622,246197,11
GCF_000283615.1,ASM28361v1,bacteria,GCF_000283615.1_ASM28361v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/283/615/GCF_000283615.1_ASM28361v1,Tetragenococcus halophilus NBRC 12172,945021,11
GCF_001314995.1,ASM131499v1,bacteria,GCF_001314995.1_ASM131499v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/314/995/GCF_001314995.1_ASM131499v1,Bacteroides ovatus,28116,11
GCF_001660005.1,ASM166000v1,bacteria,GCF_001660005.1_ASM166000v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/005/GCF_001660005.1_ASM166000v1,Borrelia hermsii HS1,1867252,11
GCF_000328725.1,ASM32872v1,bacteria,GCF_000328725.1_ASM32872v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/328/725/GCF_000328725.1_ASM32872v1,Mycoplasma cynos C142,1246955,4
GCF_002005305.1,ASM200530v1,bacteria,GCF_002005305.1_ASM200530v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/005/305/GCF_002005305.1_ASM200530v1,Shewanella psychrophila,225848,11
GCF_000085865.1,ASM8586v1,bacteria,GCF_000085865.1_ASM8586v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/085/865/GCF_000085865.1_ASM8586v1,Mycoplasma hominis ATCC 23114,347256,4
GCF_000478885.1,ASM47888v1,bacteria,GCF_000478885.1_ASM47888v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/478/885/GCF_000478885.1_ASM47888v1,Adlercreutzia equolifaciens DSM 19450,1384484,11
GCF_001021025.1,ASM102102v1,bacteria,GCF_001021025.1_ASM102102v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/021/025/GCF_001021025.1_ASM102102v1,Corynebacterium epidermidicanis,1050174,11
GCF_001889165.1,ASM188916v1,bacteria,GCF_001889165.1_ASM188916v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/165/GCF_001889165.1_ASM188916v1,Bacillus weihaiensis,1547283,11
GCF_000023325.1,ASM2332v1,bacteria,GCF_000023325.1_ASM2332v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/325/GCF_000023325.1_ASM2332v1,Kosmotoga olearia TBF 19.5.1,521045,11
GCF_000013285.1,ASM1328v1,bacteria,GCF_000013285.1_ASM1328v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/285/GCF_000013285.1_ASM1328v1,Clostridium perfringens ATCC 13124,195103,11
GCF_000185965.1,ASM18596v1,bacteria,GCF_000185965.1_ASM18596v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/185/965/GCF_000185965.1_ASM18596v1,Pseudoxanthomonas suwonensis 11-1,743721,11
GCF_000225345.1,ASM22534v1,bacteria,GCF_000225345.1_ASM22534v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/345/GCF_000225345.1_ASM22534v1,Roseburia hominis A2-183,585394,11
GCF_000015865.1,ASM1586v1,bacteria,GCF_000015865.1_ASM1586v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/865/GCF_000015865.1_ASM1586v1,Ruminiclostridium thermocellum ATCC 27405,203119,11
GCF_001017655.1,ASM101765v1,bacteria,GCF_001017655.1_ASM101765v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/017/655/GCF_001017655.1_ASM101765v1,Kiritimatiella glycovorans,1307763,11
GCF_000973505.1,ASM97350v1,bacteria,GCF_000973505.1_ASM97350v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/505/GCF_000973505.1_ASM97350v1,Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri,1505596,11
GCF_001545095.1,ASM154509v1,bacteria,GCF_001545095.1_ASM154509v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/545/095/GCF_001545095.1_ASM154509v1,Erysipelothrix larvae,1514105,11
GCF_000284615.1,ASM28461v1,bacteria,GCF_000284615.1_ASM28461v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/615/GCF_000284615.1_ASM28461v1,Marinobacter hydrocarbonoclasticus ATCC 49840,1163748,11
GCF_000725405.1,ASM72540v1,bacteria,GCF_000725405.1_ASM72540v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/725/405/GCF_000725405.1_ASM72540v1,Dermacoccus nishinomiyaensis,1274,11
GCF_001708405.1,ASM170840v1,bacteria,GCF_001708405.1_ASM170840v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/708/405/GCF_001708405.1_ASM170840v1,Kangiella sediminilitoris,1144748,11
GCF_000027325.1,ASM2732v1,bacteria,GCF_000027325.1_ASM2732v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/027/325/GCF_000027325.1_ASM2732v1,Mycoplasma genitalium G37,243273,4
GCF_000023785.1,ASM2378v1,bacteria,GCF_000023785.1_ASM2378v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/785/GCF_000023785.1_ASM2378v1,Hirschia baltica ATCC 49814,582402,11
GCF_000158275.2,ASM15827v2,bacteria,GCF_000158275.2_ASM15827v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/158/275/GCF_000158275.2_ASM15827v2,Fusobacterium nucleatum subsp. animalis 7_1,457405,11
GCF_002117445.1,ASM211744v1,bacteria,GCF_002117445.1_ASM211744v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/117/445/GCF_002117445.1_ASM211744v1,Ketogulonicigenium robustum,92947,11
GCF_001026985.1,ASM102698v1,bacteria,GCF_001026985.1_ASM102698v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/026/985/GCF_001026985.1_ASM102698v1,Pragia fontium,82985,11
GCF_000014825.1,ASM1482v1,bacteria,GCF_000014825.1_ASM1482v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/825/GCF_000014825.1_ASM1482v1,Rhodopseudomonas palustris BisA53,316055,11
GCF_900184705.1,CAMBI-1,bacteria,GCF_900184705.1_CAMBI-1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/184/705/GCF_900184705.1_CAMBI-1,Brevefilum fermentans,1986204,11
GCF_002005445.1,ASM200544v1,bacteria,GCF_002005445.1_ASM200544v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/005/445/GCF_002005445.1_ASM200544v1,Acetobacter aceti,435,11
GCF_001685355.1,ASM168535v1,bacteria,GCF_001685355.1_ASM168535v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/685/355/GCF_001685355.1_ASM168535v1,Streptomyces lincolnensis,1915,11
GCF_001698145.1,ASM169814v1,bacteria,GCF_001698145.1_ASM169814v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/698/145/GCF_001698145.1_ASM169814v1,Leuconostoc lactis,1246,11
GCF_000019285.1,ASM1928v1,bacteria,GCF_000019285.1_ASM1928v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/285/GCF_000019285.1_ASM1928v1,Francisella philomiragia subsp. philomiragia ATCC 25017,484022,11
GCF_000025265.1,ASM2526v1,bacteria,GCF_000025265.1_ASM2526v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/265/GCF_000025265.1_ASM2526v1,Conexibacter woesei DSM 14684,469383,11
GCF_000828855.1,ASM82885v1,bacteria,GCF_000828855.1_ASM82885v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/828/855/GCF_000828855.1_ASM82885v1,Mycoplasma canadense,29554,4
GCF_002025645.1,ASM202564v1,bacteria,GCF_002025645.1_ASM202564v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/025/645/GCF_002025645.1_ASM202564v1,Curtobacterium pusillum,69373,11
GCF_000513215.1,DB11,bacteria,GCF_000513215.1_DB11,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/513/215/GCF_000513215.1_DB11,Serratia marcescens subsp. marcescens Db11,273526,11
GCF_000204565.1,ASM20456v1,bacteria,GCF_000204565.1_ASM20456v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/565/GCF_000204565.1_ASM20456v1,Clostridium botulinum BKT015925,929506,11
GCF_000212695.1,ASM21269v1,bacteria,GCF_000212695.1_ASM21269v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/695/GCF_000212695.1_ASM21269v1,Cellulomonas fimi ATCC 484,590998,11
GCF_000014865.1,ASM1486v1,bacteria,GCF_000014865.1_ASM1486v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/865/GCF_000014865.1_ASM1486v1,Magnetococcus marinus MC-1,156889,11
GCF_000012325.1,ASM1232v1,bacteria,GCF_000012325.1_ASM1232v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/325/GCF_000012325.1_ASM1232v1,Colwellia psychrerythraea 34H,167879,11
